"customer_id","total_orders","total_spent","avg_item_revenue"
"17196","1","327.75","3.524194"
"15735","1","327.68","17.246316"
"13498","1","327.38","19.257647"
"16322","2","326.75","8.831081"
"12460","1","326.65","18.147222"
"13646","2","326.25","5.625000"
"18047","2","326.09","3.928795"
"17439","1","325.74","40.717500"
"12804","2","325.37","4.929848"
"13661","1","325.24","19.131765"
"15670","2","325.20","17.115789"
"13801","1","324.80","14.121739"
"15982","1","324.51","7.211333"
"12946","1","324.45","16.222500"
"16685","2","324.24","5.229677"
"18261","2","324.24","15.440000"
"13834","2","324.19","20.261875"
"17440","4","323.58","53.930000"
"13025","1","323.39","24.876154"
"16195","1","323.25","20.203125"
"14263","1","322.93","20.183125"
"16627","1","322.80","16.140000"
"14832","1","322.69","322.690000"
"16342","4","322.41","21.494000"
"14424","1","322.08","322.080000"
"15726","1","321.91","13.996087"
"18090","1","321.90","5.961111"
"13111","1","321.88","26.823333"
"17976","1","321.79","5.645439"
"17471","1","321.65","16.928947"
"14070","1","321.60","7.843902"
"15770","1","321.45","17.858333"
"14823","3","321.43","4.591857"
"17182","2","321.30","53.550000"
"15869","3","321.11","9.444412"
"15236","1","321.05","21.403333"
"15432","2","320.76","20.047500"
"14622","1","320.58","15.265714"
"13986","1","320.46","24.650769"
"17843","2","320.40","5.167742"
"17309","3","320.39","8.899722"
"16683","1","320.25","17.791667"
"13942","1","320.00","320.000000"
"13843","1","319.75","17.763889"
"16436","3","319.14","7.978500"
"16967","1","319.02","15.191429"
"17229","2","318.76","6.782128"
"16273","2","318.34","21.222667"
"15682","2","318.24","12.729600"
"14703","1","318.17","14.462273"
"17839","1","318.15","6.118269"
"18253","1","317.88","45.411429"
"17267","2","317.20","8.572973"
"15616","1","317.11","24.393077"
"17689","2","317.08","14.412727"
"16761","1","316.62","24.355385"
"15204","1","316.58","35.175556"
"12529","1","316.48","15.070476"
"13494","1","316.26","17.570000"
"17408","3","316.09","39.511250"
"18117","1","315.65","4.384028"
"12614","1","315.60","15.780000"
"15042","2","315.45","35.050000"
"16091","2","315.06","17.503333"
"17121","1","314.74","26.228333"
"14991","1","314.67","14.984286"
"18206","1","314.66","16.561053"
"12650","1","314.44","15.722000"
"18070","1","314.10","34.900000"
"15873","4","313.92","52.320000"
"15196","2","313.70","7.469048"
"13087","1","313.64","20.909333"
"16582","1","313.62","52.270000"
"12665","3","313.60","18.447059"
"13845","1","312.98","34.775556"
"15162","1","312.90","26.075000"
"13905","1","312.65","26.054167"
"15318","1","312.62","9.473333"
"13226","2","312.46","11.159286"
"12834","1","312.38","17.354444"
"17326","2","312.35","3.631977"
"14094","1","311.77","7.250465"
"14951","1","311.69","15.584500"
"12852","1","311.55","18.326471"
"13990","1","311.30","19.456250"
"15724","3","310.85","18.285294"
"16328","1","310.83","19.426875"
"13400","1","310.83","13.514348"
"13847","1","310.72","16.353684"
"16439","1","310.70","34.522222"
"15185","1","310.62","14.791429"
"14848","1","310.56","28.232727"
"15308","1","310.47","16.340526"
"15188","1","310.43","13.496957"
"13315","1","310.26","14.102727"
"14749","1","310.15","17.230556"
"13628","1","310.14","19.383750"
"17181","3","309.85","11.066071"
"15699","1","309.65","17.202778"
"16373","2","309.49","10.672069"
"12884","1","309.05","44.150000"
"15010","1","308.94","15.447000"
"16956","1","308.74","19.296250"
"16194","1","308.60","38.575000"
"14181","2","308.35","5.929808"
"13369","1","308.28","22.020000"
"14927","1","308.20","15.410000"
"15302","1","308.00","20.533333"
"13289","1","307.95","19.246875"
"15778","1","307.95","18.114706"
"16123","1","307.78","19.236250"
"13529","2","307.76","20.517333"
"14777","1","307.56","19.222500"
"13060","1","307.53","20.502000"
"17120","1","307.46","17.081111"
"13932","1","307.40","19.212500"
"15374","2","307.32","30.732000"
"14783","1","307.30","18.076471"
"17721","1","307.21","27.928182"
"13036","1","307.10","51.183333"
"13142","1","307.09","13.351739"
"15087","1","306.94","20.462667"
"13660","1","306.64","7.666000"
"16649","1","306.58","15.329000"
"13718","2","306.55","25.545833"
"18059","3","306.46","17.025556"
"16524","2","306.19","5.777170"
"17077","1","306.00","306.000000"
"15454","2","305.99","7.649750"
"15135","2","305.68","15.284000"
"16796","1","305.62","16.978889"
"16181","1","305.54","27.776364"
"13383","1","305.28","305.280000"
"15893","1","305.28","305.280000"
"15163","2","304.47","10.498966"
"18185","1","304.25","17.897059"
"16217","2","304.25","20.283333"
"16674","2","304.24","3.271398"
"17688","1","304.20","16.010526"
"14990","2","304.17","7.242143"
"17383","2","304.09","5.962549"
"16489","2","303.70","50.616667"
"14791","1","303.63","15.980526"
"14806","2","303.43","15.171500"
"18255","2","303.15","15.955263"
"16425","1","302.70","14.414286"
"14043","2","302.60","7.380488"
"18165","1","302.46","30.246000"
"17339","3","302.36","30.236000"
"17506","1","302.20","21.585714"
"15054","2","302.10","2.650000"
"15242","1","302.04","75.510000"
"16297","1","301.90","15.095000"
"13773","2","301.54","15.870526"
"15667","1","301.32","23.178462"
"15148","1","301.29","15.064500"
"13625","1","301.26","14.345714"
"16437","2","301.25","14.345238"
"12351","1","300.93","14.330000"
"16479","2","300.83","8.595143"
"16050","3","300.70","14.319048"
"17556","2","300.67","21.476429"
"17793","1","300.34","5.775769"
"14797","1","300.31","18.769375"
"17991","3","300.30","7.902632"
"17766","2","299.61","13.618636"
"12864","2","299.57","42.795714"
"13346","6","299.40","49.900000"
"17898","4","299.18","5.983600"
"13667","1","299.05","3.603012"
"12595","1","299.02","15.737895"
"15609","1","298.48","18.655000"
"17824","1","298.40","22.953846"
"12881","1","298.00","42.571429"
"18018","4","297.99","6.772500"
"16583","2","297.95","16.552778"
"14835","2","297.00","148.500000"
"17627","1","296.36","29.636000"
"13751","1","296.25","32.916667"
"12898","2","296.21","10.970741"
"13504","1","295.93","13.451364"
"14269","1","295.73","18.483125"
"14614","1","295.13","15.533158"
"16252","1","295.09","14.051905"
"16579","1","295.05","21.075000"
"17057","1","294.74","5.894800"
"17301","2","294.39","2.605221"
"15060","4","294.25","2.558696"
"17124","1","294.24","9.491613"
"17927","1","294.00","29.400000"
"15718","1","293.79","16.321667"
"14192","1","293.74","20.981429"
"15928","1","293.53","26.684545"
"17710","1","293.50","14.675000"
"16402","2","293.45","5.148246"
"17441","1","293.35","13.969048"
"17207","1","292.62","4.877000"
"16721","1","292.47","7.904595"
"16543","1","292.21","16.233889"
"13739","2","292.20","48.700000"
"14985","2","292.01","3.518193"
"13449","1","291.88","15.362105"
"17907","1","291.76","22.443077"
"17882","2","291.56","5.501132"
"16615","1","291.50","15.342105"
"18182","1","291.13","29.113000"
"17551","1","290.34","7.444615"
"15391","1","289.87","24.155833"
"16897","2","289.78","7.831892"
"13796","1","289.70","13.168182"
"15962","1","289.48","5.263273"
"15041","2","289.40","2.782692"
"14162","2","289.36","11.574400"
"15545","2","288.97","3.612125"
"17501","2","288.60","16.033333"
"16808","2","288.42","12.540000"
"16432","1","287.40","35.925000"
"17497","2","287.25","41.035714"
"13508","2","287.05","10.251786"
"14660","2","285.74","9.524667"
"14402","1","285.60","35.700000"
"17636","1","285.56","14.278000"
"16890","3","285.41","15.021579"
"13708","1","285.33","5.823061"
"12487","1","285.30","142.650000"
"16429","1","284.55","142.275000"
"15445","2","284.50","20.321429"
"17359","2","284.46","7.485789"
"15354","3","284.40","94.800000"
"13616","2","283.85","8.110000"
"13121","1","283.73","5.674600"
"15662","2","283.73","23.644167"
"13909","2","282.85","7.443421"
"15936","2","282.79","14.883684"
"13511","1","282.76","56.552000"
"12771","1","282.30","18.820000"
"16557","2","281.85","25.622727"
"13326","1","281.76","21.673846"
"13679","3","281.26","5.625200"
"18042","2","281.15","17.571875"
"15772","1","280.88","17.555000"
"12851","2","280.76","3.646234"
"13080","4","280.73","14.775263"
"14433","1","280.70","3.793243"
"14242","2","280.55","17.534375"
"13581","2","280.53","8.500909"
"17247","1","280.09","5.186852"
"15556","1","279.77","9.024839"
"14183","2","278.34","8.186471"
"14764","1","278.30","46.383333"
"14303","2","277.94","12.633636"
"15338","1","277.93","4.791897"
"15355","2","277.05","19.789286"
"13606","3","276.75","6.918750"
"13272","2","276.56","18.437333"
"12750","1","275.88","18.392000"
"13399","3","275.40","18.360000"
"16313","2","274.15","17.134375"
"12789","3","273.35","34.168750"
"17072","1","273.35","13.016667"
"13307","3","273.34","18.222667"
"17355","1","273.31","8.282121"
"13861","2","273.26","13.012381"
"17498","1","272.22","16.012941"
"13917","2","272.04","15.113333"
"14816","1","271.85","67.962500"
"17292","2","271.75","18.116667"
"14436","2","271.70","24.700000"
"13058","3","271.40","33.925000"
"15943","2","271.29","22.607500"
"17278","2","271.24","15.955294"
"18238","1","270.92","19.351429"
"14520","2","270.60","67.650000"
"16757","2","270.48","18.032000"
"12558","1","269.96","24.541818"
"18267","1","269.37","15.845294"
"15964","1","269.21","13.460500"
"13533","3","269.09","3.587867"
"17264","1","268.28","3.625405"
"12751","1","268.27","4.326935"
"18254","1","267.90","16.743750"
"14039","2","267.28","26.728000"
"15408","1","267.18","7.858235"
"15320","1","267.13","7.420278"
"15517","1","267.03","9.890000"
"15423","3","266.89","19.063571"
"17786","2","266.85","3.924265"
"14863","1","266.76","24.250909"
"13837","2","266.59","14.810556"
"14392","1","266.40","19.028571"
"15119","1","266.40","19.028571"
"12962","2","266.39","16.649375"
"13973","1","264.70","24.063636"
"16334","1","263.73","4.883889"
"13128","1","263.50","263.500000"
"16089","2","263.49","5.606170"
"12892","1","263.38","14.632222"
"17808","4","262.64","7.958788"
"13331","1","262.40","21.866667"
"17910","1","261.70","10.065385"
"14957","2","261.69","9.346071"
"12655","1","261.35","16.334375"
"13189","2","260.68","8.988966"
"17901","3","260.08","11.821818"
"17022","2","260.00","16.250000"
"16733","1","259.68","21.640000"
"13127","1","259.17","17.278000"
"17558","1","259.17","9.256071"
"17219","2","259.13","5.182600"
"15536","1","259.09","16.193125"
"14526","1","258.65","6.308537"
"13683","1","258.60","25.860000"
"16502","2","258.55","6.306098"
"15894","2","258.25","6.979730"
"13227","1","257.70","28.633333"
"15014","2","257.67","7.808182"
"16542","2","257.32","18.380000"
"15503","2","257.30","2.199145"
"15852","3","257.26","7.795758"
"14483","2","257.10","19.776923"
"15404","1","257.06","16.066250"
"14876","2","256.70","19.746154"
"14274","1","256.60","17.106667"
"12430","1","256.40","23.309091"
"13806","1","256.38","25.638000"
"17896","1","256.32","128.160000"
"17385","1","256.11","5.691333"
"13825","2","255.59","6.389750"
"14881","1","255.40","15.023529"
"16911","2","255.25","7.292857"
"12746","1","254.55","14.973529"
"12604","2","254.18","15.886250"
"14765","3","254.11","6.515641"
"17626","1","254.00","14.111111"
"16845","1","253.88","12.694000"
"13250","2","253.09","13.320526"
"17992","1","252.88","4.863077"
"15019","1","252.81","3.830455"
"15035","1","252.73","9.360370"
"13251","1","252.68","10.107200"
"16908","1","252.59","12.629500"
"15552","2","252.52","8.417333"
"16074","1","252.50","10.100000"
"13404","2","252.49","22.953636"
"13645","1","252.10","50.420000"
"17210","1","251.72","4.749434"
"16453","2","251.71","16.780667"
"16976","1","251.52","125.760000"
"14501","2","251.21","25.121000"
"14166","2","251.15","4.924510"
"18266","1","251.10","17.935714"
"16962","1","251.04","16.736000"
"15231","1","250.26","17.875714"
"17303","1","250.04","4.717736"
"15510","1","250.00","250.000000"
"16893","2","249.89","2.872299"
"12563","1","249.24","19.172308"
"13061","1","248.61","24.861000"
"13592","4","247.96","15.497500"
"16381","2","247.85","4.063115"
"15293","1","247.50","13.026316"
"18072","1","247.44","13.746667"
"13349","1","247.32","15.457500"
"14658","2","247.15","8.522414"
"14654","1","246.86","9.142963"
"15697","1","246.75","17.625000"
"13943","1","246.54","16.436000"
"15378","2","246.50","20.541667"
"15495","1","246.50","12.325000"
"15783","1","246.30","17.592857"
"18153","1","246.22","14.483529"
"16778","2","245.94","15.371250"
"14325","1","245.48","13.637778"
"14281","1","245.15","35.021429"
"12660","1","245.10","18.853846"
"15118","1","244.80","244.800000"
"15884","2","244.60","17.471429"
"16528","1","244.41","14.377059"
"18002","4","244.37","4.610755"
"14694","1","244.31","16.287333"
"13551","2","244.20","48.840000"
"17892","3","244.10","8.717857"
"17925","1","244.08","244.080000"
"13676","2","243.90","18.761538"
"16793","1","243.84","15.240000"
"13886","1","243.56","15.222500"
"16215","1","242.35","17.310714"
"15543","2","242.26","4.326071"
"17009","1","242.06","22.005455"
"13445","1","241.90","34.557143"
"13582","2","241.68","21.970909"
"15776","1","241.62","13.423333"
"14774","1","241.45","18.573077"
"14523","1","241.09","20.090833"
"16427","2","241.06","26.784444"
"16508","1","240.95","5.603488"
"13674","1","240.68","17.191429"
"15286","1","240.55","80.183333"
"15336","1","240.50","16.033333"
"15931","1","239.90","17.135714"
"15690","2","239.76","12.618947"
"13570","1","239.49","8.870000"
"13789","1","239.46","13.303333"
"17684","1","239.41","15.960667"
"12663","2","239.40","23.940000"
"17981","1","239.12","14.065882"
"13275","2","238.86","4.976250"
"12561","1","238.85","14.928125"
"12718","1","238.25","12.539474"
"16280","1","238.05","14.878125"
"14982","1","237.78","6.096923"
"17877","1","237.61","19.800833"
"14586","1","237.36","12.492632"
"15457","1","237.07","4.087414"
"12732","1","236.26","19.688333"
"13088","1","236.11","11.805500"
"16026","1","236.09","7.377813"
"17093","1","235.88","18.144615"
"17872","1","235.87","15.724667"
"16046","1","235.78","10.717273"
"12392","1","234.75","33.535714"
"13114","1","234.38","14.648750"
"14473","2","234.34","33.477143"
"17060","1","234.24","46.848000"
"12736","1","234.00","58.500000"
"13009","1","234.00","58.500000"
"13348","1","233.76","16.697143"
"14153","1","233.40","13.729412"
"15294","1","233.35","15.556667"
"13129","2","233.25","21.204545"
"16302","1","233.22","21.201818"
"17055","1","232.85","8.955769"
"13678","1","232.60","14.537500"
"18213","1","232.48","15.498667"
"13608","1","232.05","6.825000"
"14995","2","231.98","3.866333"
"16408","1","231.93","5.154000"
"17151","1","231.90","57.975000"
"17136","1","231.68","16.548571"
"18279","1","231.34","17.795385"
"15487","1","231.32","16.522857"
"18030","2","230.65","25.627778"
"17125","1","230.50","6.585714"
"13960","2","230.22","19.185000"
"18197","1","230.10","25.566667"
"14314","2","229.80","22.980000"
"14017","1","229.75","16.410714"
"12812","1","229.64","15.309333"
"13403","3","229.50","25.500000"
"17185","3","229.46","5.215000"
"15528","1","229.33","8.820385"
"17743","1","229.20","76.400000"
"15273","1","228.96","228.960000"
"17347","1","228.96","228.960000"
"13146","1","228.91","13.465294"
"17066","1","228.34","12.685556"
"14458","1","228.07","4.852553"
"16760","1","228.00","13.411765"
"15566","2","227.87","18.989167"
"14363","2","227.47","28.433750"
"17868","1","227.15","12.619444"
"16740","1","226.91","7.090938"
"15451","2","226.86","3.781000"
"13651","3","226.85","16.203571"
"18005","2","226.47","4.273019"
"14718","1","226.42","20.583636"
"17993","1","225.99","3.766500"
"14069","2","225.81","5.507561"
"17915","1","225.78","7.785517"
"16622","1","225.40","18.783333"
"16587","1","225.15","17.319231"
"14357","1","225.12","5.628000"
"13619","2","224.94","4.998667"
"16346","1","224.51","14.967333"
"15175","1","224.14","9.745217"
"12914","1","223.98","24.886667"
"16753","1","223.92","6.585882"
"14928","1","223.91","10.662381"
"16562","1","223.86","6.584118"
"13926","1","223.85","20.350000"
"17967","2","223.42","3.662623"
"18131","1","222.96","55.740000"
"12887","1","222.40","17.107692"
"14596","1","222.22","4.192830"
"15788","1","221.83","15.845000"
"14445","1","221.65","6.926563"
"17261","1","221.59","5.153256"
"17087","1","221.53","18.460833"
"14960","2","221.27","8.195185"
"13419","1","221.06","13.816250"
"12821","2","220.80","16.984615"
"16482","1","220.62","12.256667"
"13033","2","220.55","16.965385"
"18132","1","220.13","3.550484"
"18114","1","220.10","7.860714"
"13454","1","219.87","9.559565"
"13992","3","219.50","19.954545"
"14074","1","219.40","36.566667"
"15096","1","219.39","19.944545"
"12799","1","219.35","14.623333"
"12702","1","219.00","18.250000"
"15790","1","218.75","6.433824"
"15086","2","218.53","19.866364"
"12574","1","218.45","19.859091"
"15591","3","217.90","31.128571"
"16035","1","217.73","10.368095"
"16666","2","217.71","4.535625"
"15554","1","217.20","15.514286"
"13423","1","217.03","18.085833"
"15401","2","216.95","15.496429"
"18021","2","216.41","6.762813"
"17902","1","216.40","9.016667"
"15604","1","216.39","12.728824"
"13858","1","216.17","19.651818"
"16179","1","215.83","19.620909"
"16189","2","215.48","19.589091"
"14376","1","215.46","11.970000"
"18007","1","215.22","4.304400"
"14635","1","215.22","14.348000"
"14106","1","214.80","214.800000"
"16338","1","214.80","19.527273"
"14361","1","214.71","15.336429"
"17619","1","214.37","2.896892"
"15460","1","214.26","3.826071"
"14271","2","214.18","5.636316"
"14601","1","213.96","30.565714"
"18157","1","213.90","8.556000"
"13621","1","213.85","11.255263"
"17153","1","213.78","15.270000"
"13411","1","213.55","11.863889"
"16591","1","213.50","21.350000"
"13724","1","213.01","5.071667"
"13691","1","212.78","3.940370"
"12961","1","211.99","5.299750"
"12470","1","211.95","9.215217"
"15866","1","211.89","4.927674"
"14843","1","211.80","23.533333"
"15703","1","211.50","42.300000"
"13271","1","211.49","2.430920"
"12995","1","211.32","70.440000"
"15490","1","210.85","8.434000"
"14992","1","210.50","7.796296"
"13532","1","210.31","3.186515"
"17217","2","210.10","7.781481"
"16874","1","209.89","6.770645"
"17484","2","209.57","14.969286"
"13828","1","209.49","13.966000"
"13056","1","209.48","11.025263"
"14003","1","209.41","13.088125"
"16487","2","209.40","5.982857"
"15112","1","209.40","29.914286"
"17855","1","208.97","12.292353"
"15327","1","208.75","20.875000"
"13290","1","208.63","208.630000"
"15741","2","208.62","17.385000"
"15897","2","208.59","9.481364"
"16457","1","208.36","23.151111"
"15212","2","208.28","20.828000"
"12848","1","208.00","13.000000"
"16964","2","207.85","34.641667"
"16866","3","207.74","18.885455"
"15052","1","207.73","7.418929"
"16752","1","207.50","23.055556"
"13099","1","207.36","207.360000"
"17989","1","207.33","7.149310"
"15925","1","207.15","17.262500"
"15295","1","207.04","3.981538"
"15820","1","206.98","12.175294"
"17166","2","206.34","17.195000"
"14964","1","206.21","15.862308"
"15914","2","205.99","15.845385"
"14278","1","205.83","15.833077"
"16540","1","205.75","7.094828"
"17670","1","205.70","18.700000"
"16490","1","205.41","15.800769"
"14602","1","205.36","6.624516"
"15307","1","205.30","17.108333"
"12400","1","205.25","18.659091"
"15758","1","205.25","22.805556"
"15319","1","204.50","12.781250"
"17271","1","204.30","4.256250"
"16901","1","204.26","8.880870"
"14468","1","204.24","17.020000"
"17206","1","204.24","29.177143"
"13017","1","204.00","204.000000"
"17394","1","203.87","50.967500"
"17891","1","203.86","5.995882"
"14519","2","203.14","5.345789"
"17074","1","203.05","50.762500"
"15459","2","202.83","28.975714"
"15558","1","202.68","8.812174"
"18169","1","202.65","22.516667"
"12416","1","202.56","18.414545"
"14892","1","202.35","15.565385"
"14385","3","202.11","14.436429"
"16965","1","201.19","7.738077"
"13284","1","201.19","15.476154"
"18281","2","201.14","11.831765"
"18126","1","200.92","3.863846"
"13556","2","200.82","22.313333"
"14330","1","200.63","15.433077"
"17693","1","200.47","12.529375"
"13133","3","200.45","16.704167"
"13944","1","200.43","5.726571"
"14782","1","200.10","33.350000"
"15593","1","199.80","39.960000"
"13322","1","199.48","7.979200"
"14521","1","199.45","11.732353"
"15001","2","199.11","4.328478"
"15020","1","198.47","7.350741"
"17184","2","198.41","14.172143"
"12581","1","197.71","13.180667"
"17778","1","197.70","19.770000"
"14185","1","197.65","65.883333"
"14789","1","197.64","32.940000"
"17112","1","197.57","4.203617"
"12927","1","197.31","17.937273"
"15234","1","197.00","14.071429"
"13436","1","196.89","16.407500"
"15746","1","196.88","7.031429"
"13978","2","196.79","13.119333"
"16937","1","196.25","4.005102"
"16112","4","195.74","12.233750"
"13757","1","195.55","24.443750"
"17010","1","195.36","17.760000"
"14666","1","195.25","13.946429"
"15612","2","195.15","32.525000"
"14405","1","195.00","97.500000"
"17468","3","194.80","24.350000"
"17065","2","194.70","16.225000"
"17475","1","194.37","13.883571"
"16299","1","193.65","16.137500"
"14476","1","193.00","11.352941"
"12522","2","192.72","16.060000"
"14768","2","192.60","38.520000"
"15729","3","192.55","17.504545"
"18028","1","192.05","48.012500"
"14100","1","191.95","7.678000"
"15909","1","191.94","27.420000"
"16695","2","191.90","5.482857"
"14279","2","191.86","63.953333"
"15692","1","191.04","15.920000"
"15954","1","190.75","9.537500"
"14728","1","190.58","13.612857"
"15688","1","190.57","7.058148"
"15412","1","190.53","19.053000"
"18020","1","190.48","15.873333"
"14617","2","190.47","21.163333"
"13766","1","190.35","11.197059"
"13972","2","190.25","12.683333"
"17257","2","189.78","13.555714"
"18046","1","189.63","7.293462"
"13826","1","189.50","18.950000"
"14801","1","189.34","3.321754"
"14830","1","188.88","4.843077"
"16277","1","188.69","8.203913"
"14697","2","188.61","8.573182"
"17283","1","188.46","12.564000"
"16051","1","188.44","15.703333"
"13063","1","188.40","15.700000"
"17781","2","188.02","15.668333"
"17279","1","187.83","20.870000"
"15072","1","187.52","14.424615"
"13852","1","187.35","17.031818"
"18013","2","187.29","6.041613"
"13568","1","187.05","4.350000"
"13387","1","186.94","2.632958"
"16267","1","186.66","26.665714"
"18063","2","186.60","62.200000"
"17215","1","186.15","16.922727"
"16388","1","186.05","14.311538"
"15567","1","186.01","26.572857"
"12641","1","185.90","18.590000"
"17574","1","185.65","23.206250"
"14879","1","185.06","6.854074"
"16097","1","185.05","18.505000"
"14677","1","184.91","13.207857"
"17803","1","184.66","6.839259"
"16914","1","183.76","6.125333"
"14059","1","183.60","22.950000"
"13460","2","183.44","10.790588"
"14119","2","183.37","16.670000"
"14983","1","183.20","6.106667"
"16819","2","182.59","10.740588"
"14941","1","182.10","26.014286"
"12934","1","181.65","90.825000"
"16822","1","181.39","16.490000"
"15359","8","181.35","11.334375"
"16594","1","181.09","3.416792"
"17904","1","181.07","5.325588"
"14858","1","180.75","16.431818"
"18119","1","180.70","6.231034"
"17820","1","180.61","4.405122"
"16090","1","180.56","10.031111"
"12622","1","180.10","16.372727"
"18234","1","179.60","5.986667"
"16640","1","179.40","13.800000"
"14945","1","179.40","16.309091"
"18147","2","179.34","25.620000"
"15895","1","179.17","16.288182"
"14705","1","179.00","179.000000"
"15209","1","178.98","13.767692"
"15139","2","178.96","13.766154"
"14812","1","178.85","4.968056"
"16691","2","178.83","16.257273"
"17170","2","178.68","17.868000"
"17879","1","178.52","29.753333"
"15292","1","178.39","7.432917"
"18045","1","178.34","4.147442"
"17253","1","178.26","9.903333"
"17798","1","178.07","3.957111"
"18282","2","178.05","14.837500"
"16403","1","177.50","17.750000"
"13618","1","177.34","13.641538"
"12618","1","177.31","16.119091"
"13072","1","177.15","25.307143"
"16285","1","176.90","5.706452"
"17036","1","176.90","14.741667"
"17587","1","176.71","4.207381"
"13746","1","176.69","19.632222"
"17947","1","176.68","19.631111"
"14287","3","176.63","19.625556"
"12893","1","176.55","5.695161"
"12509","1","176.50","25.214286"
"18054","1","176.50","16.045455"
"18175","1","176.10","25.157143"
"18274","1","175.92","15.992727"
"17840","1","175.90","3.518000"
"17026","3","175.83","35.166000"
"14486","2","175.50","29.250000"
"18166","1","175.50","17.550000"
"13007","1","175.25","15.931818"
"16144","1","175.20","175.200000"
"17331","1","175.20","175.200000"
"16559","1","175.00","10.294118"
"17108","1","174.95","19.438889"
"18010","1","174.80","12.485714"
"14495","3","174.80","24.971429"
"14518","1","174.37","10.898125"
"15684","3","173.95","15.813636"
"14674","1","173.66","12.404286"
"12441","1","173.55","15.777273"
"15565","2","173.16","21.645000"
"16741","1","173.06","15.732727"
"16599","1","172.80","14.400000"
"13671","1","172.60","2.696875"
"13690","1","172.25","19.138889"
"12442","1","172.06","14.338333"
"15515","1","171.81","24.544286"
"17983","1","171.71","7.154583"
"17575","1","171.70","34.340000"
"13560","1","171.42","5.356875"
"16312","1","171.15","17.115000"
"16673","1","171.13","9.006842"
"14536","1","170.95","9.497222"
"15403","2","170.88","21.360000"
"14811","1","170.50","6.089286"
"17922","1","170.40","21.300000"
"15256","2","170.40","17.040000"
"14860","1","170.32","15.483636"
"16731","1","170.30","4.054762"
"15335","1","170.22","4.863429"
"13747","2","169.80","33.960000"
"14218","1","169.48","14.123333"
"16002","1","169.21","4.028810"
"15647","1","169.00","15.363636"
"12367","1","168.90","15.354545"
"12768","1","168.69","16.869000"
"14578","1","168.63","7.026250"
"18269","1","168.60","24.085714"
"18099","1","168.31","8.858421"
"17737","2","168.24","16.824000"
"14131","1","168.22","3.656957"
"12551","1","168.00","16.800000"
"17559","1","167.62","13.968333"
"17367","1","167.55","5.077273"
"18037","15","167.42","5.073333"
"17586","1","167.40","20.925000"
"13609","1","167.35","23.907143"
"16405","2","167.25","33.450000"
"15166","1","167.16","13.930000"
"17875","1","167.10","6.426923"
"13547","1","167.08","3.797273"
"13967","2","166.30","27.716667"
"17650","1","166.08","20.760000"
"18088","1","166.03","4.487297"
"18107","1","165.88","4.365263"
"13903","1","165.45","16.545000"
"16663","1","165.00","165.000000"
"15316","1","165.00","165.000000"
"13470","2","165.00","16.500000"
"13191","1","164.69","2.791356"
"15904","1","164.68","5.489333"
"17535","1","164.40","12.646154"
"13603","1","164.34","6.086667"
"17417","1","164.18","10.261250"
"14955","1","163.77","5.282903"
"14354","2","163.62","18.180000"
"14485","1","162.80","3.539130"
"16517","1","162.70","9.570588"
"18174","2","162.50","81.250000"
"12954","1","162.45","16.245000"
"15733","1","162.30","16.230000"
"15534","1","162.25","20.281250"
"16443","1","162.24","162.240000"
"18014","1","162.22","5.407333"
"12661","1","162.00","14.727273"
"17971","1","161.94","7.711429"
"17600","1","161.67","12.436154"
"16113","1","161.38","5.379333"
"13714","1","161.35","5.378333"
"13779","1","161.13","5.967778"
"13701","1","161.00","17.888889"
"13229","1","160.95","16.095000"
"17605","1","160.75","12.365385"
"17202","1","160.65","20.081250"
"17487","1","160.55","20.068750"
"15229","1","160.50","17.833333"
"16645","1","160.39","11.456429"
"18146","2","160.35","16.035000"
"12966","1","160.18","16.018000"
"14571","1","160.00","5.333333"
"13420","2","159.85","19.981250"
"13302","2","159.20","53.066667"
"17953","1","159.17","7.958500"
"16213","1","159.00","26.500000"
"18224","1","158.95","15.895000"
"14089","1","158.75","12.211538"
"15499","1","158.65","3.869512"
"15548","1","158.09","6.873478"
"15348","1","158.04","17.560000"
"14318","1","158.02","17.557778"
"18004","1","157.92","4.268108"
"17751","1","157.86","4.933125"
"14207","1","157.80","78.900000"
"14822","1","157.70","17.522222"
"16687","1","157.63","19.703750"
"12894","1","157.35","7.492857"
"17318","1","157.33","9.254706"
"16371","1","157.20","14.290909"
"17128","1","157.09","11.220714"
"17118","1","157.02","15.702000"
"15007","1","156.91","13.075833"
"15742","1","156.87","3.826098"
"13830","1","156.85","14.259091"
"14406","1","156.75","19.593750"
"16578","1","156.60","17.400000"
"15438","1","156.58","6.263200"
"15263","1","156.51","13.042500"
"17885","1","156.34","2.949811"
"13051","2","155.80","38.950000"
"17832","1","155.37","2.547049"
"12738","1","155.35","14.122727"
"14368","1","155.00","19.375000"
"14046","1","154.99","11.070714"
"17698","1","154.95","19.368750"
"15740","1","154.88","17.208889"
"17899","1","154.55","4.985484"
"15226","1","154.41","19.301250"
"13490","1","154.25","19.281250"
"14814","1","154.21","5.140333"
"17517","1","153.94","13.994545"
"15560","2","153.52","15.352000"
"15431","1","153.24","76.620000"
"12602","1","153.12","12.760000"
"16248","1","152.94","21.848571"
"18138","1","152.65","19.081250"
"14066","1","152.55","21.792857"
"15509","1","152.41","5.861923"
"17327","2","152.35","38.087500"
"13653","1","152.20","16.911111"
"16617","1","151.85","30.370000"
"14362","1","151.50","4.094595"
